HILPDA	48.769674584	51.733074435	54.830568415	53.908091271	51.590984580	47.377663200	48.697681018	51.894647813	43.324506268	46.399329322	48.528716640	56.653945993	47.610964010	52.525629308	51.351851720	50.905920174	50.617987411	93.133074475	60.007900550	65.752476505	51.375837431	36.744318356	56.621577925	46.026921051	31.197367796	37.326961809	52.466331200	43.093492960	50.694670375	68.828665951	73.568620447	81.044650641	47.226480059	76.445899416	76.807722156	74.527438130	59.570742270	72.363759655	53.641468961	54.620947311	68.062163346	41.354907125	39.433610815	54.923916686	44.976287009	58.994633801	55.137802814	37.531208438	50.329984028	44.660848246	44.808451693	44.071233129	62.354991624	47.893138236	51.765297479	46.759775172	44.042129550	48.205104125	43.178780777	42.904738086	47.480474664	61.490243746	42.592156058	52.427305080	50.124077454	50.175371715	42.853799643	46.334222674	64.807552233	58.278172073	50.073707384	58.680716343
GPX7	48.505017763	51.409199221	54.468274119	53.535255713	51.261149146	47.054710477	48.400507507	51.561192792	43.051009362	46.101191591	48.209497102	56.354861350	47.308170697	52.181893910	51.023068422	50.579823238	50.295074730	92.502692472	59.594595582	65.332373099	51.071682922	36.513767128	56.303185967	45.773731332	31.018644091	37.113438367	52.179860969	42.831431918	50.376860590	68.359545687	73.084960808	80.537371582	46.944003560	75.923347448	76.291065353	74.026576246	59.213630648	71.871203601	53.267362107	54.267163171	67.611625877	41.108298240	39.182877012	54.571234156	44.692351336	58.684535813	54.807854544	37.334875454	49.989332611	44.421292639	44.582113654	43.791904349	61.944764240	47.584660220	51.475253700	46.476541046	43.774546851	47.905646284	42.926653176	42.678792261	47.181529229	61.135622772	42.320336159	52.071093145	49.772922290	49.893146597	42.577628551	46.050423751	64.381211121	57.881650525	49.787758423	58.330302283
ATP5B	48.346500745	51.191058575	54.224546124	53.284902769	51.035098723	46.843935612	48.222548034	51.337079941	42.903675379	45.905265788	48.004453934	56.142131778	47.117361638	51.961790622	50.801714884	50.363474958	50.091499773	92.136391452	59.358228144	65.110063886	50.897275081	36.426918386	56.095391725	45.668998279	30.983823992	37.054740482	51.954911037	42.746013496	50.176281742	68.017093258	72.751069577	80.115806644	46.758401210	75.549903403	75.970052192	73.685121344	58.972372386	71.487785744	53.020001508	54.023193220	67.265665466	40.968406153	39.037301887	54.386176734	44.563068640	58.517051559	54.601595736	37.218629394	49.731387015	44.228447976	44.375581381	43.681506706	61.677407319	47.369931666	51.245193388	46.267997120	43.645727819	47.674442542	42.725467285	42.510727029	47.006819817	60.851108477	42.096938360	51.822166965	49.535315538	49.702120392	42.437727408	45.845775891	64.054164085	57.575698711	49.572519668	58.038900385
CRMP1	48.195633184	51.001790384	54.036143704	53.065077420	50.873903190	46.717463341	48.067260349	51.153434693	42.783297857	45.786859561	47.852087212	55.923473139	46.957909251	51.781947237	50.674126798	50.177049748	49.950413082	91.739700584	59.158987512	64.802864653	50.658130083	36.296324871	55.828306537	45.510260235	30.874286337	36.957747882	51.754415277	42.576984330	49.954856769	67.714758771	72.466863038	79.815419762	46.631086160	75.159085105	75.727317204	73.500005079	58.762942375	71.155225922	52.762049984	53.802143274	66.951200825	40.829494670	38.817217917	54.194747255	44.425078428	58.346399102	54.454910288	37.085746874	49.511721139	44.060107848	44.211455762	43.461640327	61.424497480	47.200978275	51.054282432	46.015339014	43.519357405	47.479932238	42.567465724	42.345010939	46.844597229	60.651695096	41.936608162	51.577594109	49.269078951	49.550841035	42.288969374	45.724146709	63.788638946	57.300988078	49.356518814	57.797683904
DPYSL3	48.009338381	50.783355959	53.764470028	52.796908722	50.637128310	46.515940167	47.857430422	50.943500513	42.639285233	45.600821352	47.646547085	55.646103900	46.764681969	51.559017969	50.434281827	49.972689603	49.736371343	91.236812080	59.848510347	64.485784478	50.443126160	36.180587193	55.575534557	45.378358585	30.814389434	36.846507254	51.508796240	42.421792936	49.749533442	67.414322568	72.092605655	79.418887406	46.529131470	74.773400636	75.423096791	73.128729904	58.510438496	70.746183236	52.541186700	53.587604753	66.560633104	40.777260700	38.768086148	53.916232990	44.265920150	58.155914893	54.210460713	36.929605899	49.229655560	43.868899366	44.028602149	43.235523180	61.116048716	47.015120427	50.834801200	45.776246664	43.357447786	47.305119721	42.378322537	42.170813796	46.630962327	60.343474492	41.690363603	51.333071011	49.049055526	49.346371172	42.102680811	45.542936090	63.542926598	57.016768943	49.177784899	57.521449521
LARP4B	47.668921159	50.423306342	53.383383929	52.422758943	50.278040733	46.186039882	47.518090065	50.582261148	42.336900941	45.277750563	47.308628311	55.251636709	46.433035146	51.193351175	50.076639828	49.618294996	49.383631120	90.589745327	59.424052827	64.028707212	50.085461010	35.924188489	55.181822256	45.056690581	30.595859864	36.585211529	51.143890806	42.121435682	49.396818524	66.936206805	71.581415048	78.855632885	46.199155005	74.243092831	74.888250573	72.610102670	58.095487088	70.244471156	52.168589064	53.207815145	66.088777905	40.488206369	38.493135183	53.533886444	43.951978872	57.743464503	53.825989361	36.667754155	48.880635024	43.557913625	43.716430006	42.928888263	60.682601562	46.681679857	50.474342965	45.451609666	43.050104397	46.969622418	42.077802448	41.871814478	46.300246282	59.915506588	41.394687265	50.969116748	48.701189884	48.996422724	41.804107046	45.220000940	63.092267544	56.612432993	48.829006283	57.113526688
GNB2L1	47.385832138	50.107534609	53.032168830	52.072632402	49.964123967	45.874530658	47.224039429	50.265146069	42.064103469	44.988615489	46.999425999	54.895509902	46.143144053	50.867494195	49.764517224	49.304830101	49.071016888	89.984934446	59.017264356	63.621335542	49.765339948	35.702879698	54.835951748	44.780815083	30.389111484	36.346689687	50.839049110	41.854905782	49.092233464	66.488906827	71.142650503	78.353669484	45.920083421	73.768279431	74.395175922	72.151515188	57.736391263	69.779674176	51.821238366	52.873296095	65.645617919	40.253496747	38.227299653	53.191604992	43.671991768	57.419295103	53.513712322	36.462369055	48.560867735	43.297615996	43.450349443	42.657360460	60.278879227	46.395817041	50.154540478	45.149783964	42.781836831	46.664201485	41.819354967	41.595929094	46.002970251	59.534199640	41.119739467	50.626565223	48.368266645	48.698934888	41.538169460	44.931550231	62.664554815	56.224662127	48.501006801	56.752138261
NUDT12	47.133902892	49.853396328	52.765079470	51.819214343	49.710150231	45.672423516	46.970406848	50.007893997	41.869497079	44.760829368	46.767269452	54.569332977	45.899168711	50.596669692	49.515394868	49.062618702	48.820243341	89.385974696	58.621029710	63.187194804	49.505941207	35.544090678	54.503928728	44.491333230	30.247980144	36.110517381	50.498077368	41.638971337	48.763879453	66.052781956	70.688307842	77.812253404	45.609828292	73.324978948	73.878856020	71.665626691	57.341672513	69.301847783	51.490904881	52.512137870	65.190680381	40.081570964	38.029613225	52.851323349	43.383276580	57.020319123	53.152119998	36.228065915	48.224336772	43.082913369	43.148496440	42.426004510	59.911070001	46.092257761	49.812961803	44.854744496	42.513096852	46.408873922	41.577955352	41.373466234	45.686748221	59.120557055	40.835477093	50.283623998	48.032009675	48.384323666	41.264975827	44.620387082	62.231653033	55.836090503	48.224221859	56.360799112
DPYSL2	46.904388708	49.577509064	52.437889684	51.483464521	49.416500925	45.379183769	46.706620689	49.718470495	41.630425781	44.491350346	46.479112996	54.260665040	45.630719830	50.294444417	49.214236988	48.779345028	48.531646234	88.867946610	58.346321725	62.859903315	49.243961197	35.363210328	54.202295194	44.257861888	30.081941114	35.935858097	50.247387246	41.445461050	48.498894941	65.656868402	70.301818205	77.344501785	45.384940389	72.912473956	73.444652851	71.322394416	57.016196803	68.868234951	51.180471930	52.219053027	64.770934268	39.883676442	37.788567161	52.547450690	43.154277087	56.694588434	52.881496941	36.050775876	47.920319641	42.856388414	42.907256046	42.172673020	59.550217708	45.834566733	49.516323041	44.583621825	42.290663404	46.143243548	41.338512053	41.145300013	45.426017540	58.771326658	40.567747877	49.981984386	47.709893983	48.130787458	41.029708215	44.345173493	61.818373082	55.472443694	47.941898584	56.027174396
DPYSL5	46.703821198	49.350447207	52.189200305	51.215343109	49.183258990	45.146984298	46.494845511	49.480683111	41.442190778	44.282323449	46.243236009	54.015100040	45.420025006	50.074200112	48.990352118	48.552560720	48.304971224	88.384124360	58.017126402	62.546623433	48.966269259	35.203392464	53.920652123	44.050050218	29.955633590	35.811799352	49.978723818	41.231602973	48.279537593	65.417418418	70.027522981	76.975056325	45.179172250	72.519885997	73.072198975	71.026859906	56.766380280	68.566635749	50.919999017	51.956292037	64.449599619	39.709116606	37.595466010	52.308496477	42.961127039	56.417927891	52.660424891	35.916778594	47.703513235	42.654000148	42.715415243	41.964990307	59.236969863	45.635318895	49.265215983	44.371847125	42.115140549	45.911132421	41.173239691	40.964248567	45.225297142	58.499628195	40.362416510	49.757474763	47.441802026	47.916726032	40.867264362	44.165221604	61.505421893	55.163815321	47.746088804	55.755437749
BLMH	46.562888723	49.237173805	52.021342698	51.168426986	49.101175425	45.015314128	46.398545339	49.376660492	41.365841934	44.183400957	46.124958163	53.815143057	45.335832781	49.931740932	48.859677851	48.445324081	48.209502118	88.061450487	57.845253608	62.240233885	48.730524673	35.083913751	53.753681284	43.857013365	29.875300753	35.710311961	49.800671671	41.101074188	48.094233563	65.696833921	70.044360037	76.752336631	45.077054491	72.314952673	72.818469049	70.799290035	56.671202878	68.378188863	50.872492183	51.792606403	64.214747498	39.589505737	37.557148164	52.182988351	42.909910687	56.365597370	52.513462113	35.880500862	47.597321162	42.606333149	42.625392051	41.937609078	59.263860416	45.543445203	49.069314915	44.238566254	42.142921019	45.765622273	41.127710371	40.848259536	45.140148336	58.265914234	40.248061193	49.595129596	47.317870710	47.807551886	40.838498928	44.082209328	61.243519898	54.973097619	47.651843606	55.547580918
EXD1	46.501850351	49.121982619	52.041256563	51.078064356	49.133163205	44.898386079	46.454750537	49.269885240	41.248184843	44.101611163	46.019448514	53.766324667	45.193080308	49.884105009	48.743451333	48.337735085	48.124224827	88.502805332	58.776374963	63.994088030	48.417368043	35.092718891	53.567735084	43.787408455	30.381446961	35.666562768	49.953268041	41.141864227	48.605390520	65.435691377	69.694804801	77.425709781	44.928788474	72.795434945	74.239321691	70.864008551	56.658657148	70.130683729	51.222479223	52.365209044	66.538245484	39.433284207	37.402584914	52.166461829	42.837070739	57.188890961	52.540911689	35.872447932	50.118524647	42.443000136	42.883721772	42.185732076	59.413367707	45.485130733	49.842121447	44.616340584	42.084927555	45.629341038	41.195518938	40.673354235	45.571495903	59.970813722	40.576975348	50.000944834	47.245824186	47.811819497	40.826354658	44.471861847	62.940919082	56.891602718	47.468739905	56.844466582
EML2	46.301562312	48.881006517	51.774861789	50.803572232	48.885204740	44.681742932	46.238740195	49.024702905	41.052791096	43.884235613	45.788053996	53.498495444	44.973192939	49.647917478	48.505338083	48.104938023	47.894421825	88.005327861	58.472295539	63.665352434	48.183637107	34.931655994	53.311083223	43.595424481	30.263777925	35.484768764	49.706099474	40.942955889	48.360386466	65.065678259	69.310250243	76.977234852	44.734050851	72.365760049	73.815982762	70.484231399	56.382317030	69.711808094	50.935086321	52.088724391	66.152235377	39.239642625	37.183812584	51.905241278	42.648908301	56.895892373	52.295715327	35.704095651	49.837308334	42.235570538	42.685069528	41.966363211	59.115674071	45.254388230	49.560283736	44.371564432	41.899241353	45.394861908	41.001604959	40.478436369	45.351038969	59.657426670	40.356637609	49.735098654	46.995111660	47.611306196	40.630672264	44.248954942	62.584320375	56.555685537	47.227841867	56.537974779
GEMIN7	46.076611425	48.637939894	51.525402583	50.541965775	48.632761353	44.511512840	45.999893012	48.776836646	40.866901964	43.660870878	45.557797727	53.210106550	44.752952181	49.410537158	48.251954674	47.874302064	47.646187989	87.504377204	58.150740198	63.360250741	47.914390414	34.761169313	53.061101923	43.346184519	30.140399548	35.293805013	49.449290284	40.740999672	48.071746625	64.702718674	68.945561044	76.541305425	44.503036886	71.936842937	73.404280530	70.108872866	56.094414905	69.319255488	50.651684530	51.816167515	65.779931514	39.054399989	37.016662097	51.652670663	42.444017840	56.598995514	52.032648715	35.533954067	49.574413784	42.003381272	42.474955776	41.755709431	58.770605049	45.044540790	49.290014988	44.183549297	41.707460137	45.164035653	40.833590158	40.294803308	45.124203807	59.358507902	40.185428833	49.472101079	46.748074603	47.372178838	40.431378155	44.053138671	62.279640042	56.262390467	47.008598634	56.239629044
GEMIN6	45.901268351	48.396742559	51.305195238	50.317582533	48.437773481	44.308030020	45.798249927	48.552788272	40.696164350	43.475288937	45.370072206	52.955003104	44.560018364	49.189684449	48.050755641	47.660469252	47.422168670	87.173773554	57.965547793	63.131265398	47.656177347	34.626973986	52.883263177	43.151406624	30.041117286	35.252710647	49.224219884	40.567653340	47.867610783	64.434787220	68.626811167	76.282115185	44.289795904	71.765324058	73.114365859	69.854335643	55.861137475	69.155143577	50.471550770	51.619164203	65.533126174	38.876082858	36.810867216	51.453917454	42.286697382	56.345923015	51.845462584	35.403197972	49.391249489	41.838073861	42.295866406	41.559010099	58.521595688	44.873781180	49.105262023	43.987949237	41.535007206	44.962337148	40.703416357	40.093943153	44.929609448	59.095005712	40.069407574	49.277596736	46.548482845	47.219901109	40.304589833	43.862225146	62.105427905	56.029828526	46.765605513	56.073469915
GTF2A2	45.597286441	48.076234330	50.965425733	49.984353510	48.116993525	44.014599358	45.494950259	48.231246627	40.426653328	43.187373117	45.069608152	52.604307719	44.264918904	48.863924950	47.732538716	47.344837005	47.108114573	86.596463796	57.581669993	62.713177548	47.340573523	34.397656277	52.533042891	42.865635720	29.842169489	35.019248987	48.898231673	40.298993384	47.550606738	64.008066775	68.172328974	75.776935614	43.996485998	71.290057011	72.630164761	69.391724149	55.491196167	68.697162494	50.137302089	51.277315434	65.099131961	38.618625356	36.567086638	51.113163034	42.006653029	55.972771207	51.502115150	35.168739708	49.064155122	41.561000525	42.015761330	41.283784866	58.134035452	44.576603821	48.780061612	43.696638315	41.259940933	44.664573325	40.433857308	39.828420351	44.632062366	58.703648059	39.804047259	48.951255036	46.240214747	46.907186532	40.037672020	43.571746834	61.694133680	55.658770059	46.455899516	55.702122432
GTF2A1	45.388216529	47.848644958	50.698687869	49.711663091	47.885062775	43.795377851	45.276313282	47.998189218	40.231931401	42.980252046	44.846908557	52.319721355	44.060970754	48.616394126	47.495030761	47.114768009	46.886689872	86.124698707	57.253876309	62.395166842	47.086901788	34.237469918	52.294083993	42.651275483	29.687856532	34.878665704	48.666542520	40.126366718	47.308255444	63.717069102	67.836259967	75.364596234	43.787743653	70.915077817	72.235806178	69.045271094	55.208209216	68.320590375	49.872722732	50.975406515	64.745240109	38.444764400	36.362653304	50.856747949	41.820133010	55.691129946	51.275366759	35.053011490	48.814639560	41.374392363	41.841571192	41.059728914	57.819594164	44.365601296	48.542271273	43.454623391	41.074088161	44.452545803	40.243867525	39.638530219	44.417418207	58.408085305	39.595725633	48.681742174	45.988529257	46.688312084	39.853807928	43.352187641	61.333809973	55.338062691	46.231674451	55.411298140
HIST1H4L	46.936715527	49.780672858	51.816648360	51.630993608	49.792716038	45.465715215	47.028311638	49.632731514	41.658683244	44.704448556	46.317876667	53.666887004	45.751614286	50.538711929	49.249580240	48.810721035	48.731819934	87.045755292	57.773408852	62.518554132	48.368926875	34.581180891	53.647288948	43.465735990	30.165679840	35.146989591	50.323483600	40.346917697	48.526743668	67.390623383	70.055399003	76.724147141	45.113861318	72.368044790	72.699011673	69.754506203	56.975717210	68.679886118	50.901177606	52.079937274	64.933436822	39.098169076	37.025551265	52.146884764	43.206607196	56.318010877	52.850032857	35.989791718	48.840315767	42.616381281	42.868907741	42.205830982	60.077153855	45.232605786	48.917227413	43.825795310	43.156041677	45.348221259	41.753096190	41.347235875	45.889422825	59.310178404	40.536829353	49.589849991	47.020499785	49.106101397	40.866859862	44.962055214	62.062259120	55.584782822	47.498673239	56.108234670
ASF1A	46.631931660	49.457681086	51.480514085	51.295926052	49.469633402	45.170547779	46.723100134	49.310441049	41.388345625	44.414283565	46.017443117	53.318955010	45.454707440	50.210538475	48.929891927	48.493874211	48.415464415	86.492953309	57.398353405	62.116796963	48.056952350	34.499486930	53.299719215	43.220206536	29.971909776	34.919124789	50.019652733	40.240350304	48.281524167	66.953604075	69.601073620	76.229675276	44.821043517	71.899681707	72.226972896	69.302104344	56.605984631	68.235002247	50.570871257	51.743420863	64.587741125	38.845336940	36.785244308	51.809652006	42.926198968	55.952309507	52.506850826	35.756342356	48.532844626	42.339651533	42.590538210	41.931767145	59.687630778	44.938903475	48.604089572	43.562590081	42.875807640	45.054471120	41.482062644	41.078995902	45.591746313	58.947850363	40.274431500	49.269553043	46.720681410	48.787646842	40.602145772	44.671831414	61.659843606	55.229575791	47.191471984	55.745111782
GTF2H3	46.484066363	49.310732109	51.285658318	51.125946976	49.327683506	45.123544111	46.595305096	49.186515951	41.300026364	44.268721991	45.900898255	53.127201299	45.338724294	50.059303771	48.775152299	48.355635410	48.272536322	86.088201421	57.253626155	61.965578927	47.961041171	34.607253395	53.085060574	43.163699651	30.093649015	34.838775339	49.855073419	40.219444375	48.160838789	66.887146054	69.456801650	75.924508527	44.803095031	71.560851186	71.956060109	69.083390305	56.465233888	68.044167527	50.513046219	51.741049689	64.461477111	38.999916324	37.127344856	51.839496759	43.073175673	55.876553306	52.487451394	35.830555381	48.432409233	42.243143073	42.481114934	42.407484181	59.618824633	44.929179125	48.450372803	43.638164141	43.055241458	45.023357704	41.487370959	41.085440567	45.666220408	58.805912953	40.356809553	49.238773932	46.609827592	48.730254798	40.766837355	44.671922190	61.532035914	55.057934264	47.240615075	55.572524220
GTF2H2C_2	46.891242329	49.585972431	51.587429100	51.477801685	49.685119019	45.524444087	46.953453142	49.506814609	41.657584196	44.648581332	46.324853119	53.567958145	45.683203034	50.550518569	49.250140759	48.767306005	48.735205261	87.681490100	58.041077616	62.843502630	48.422718204	35.168208056	53.726445723	43.923534799	30.585184604	35.230746832	50.228365061	40.772893663	48.578683099	69.192565584	70.521613655	77.009480753	45.410407587	72.290325773	73.218982899	69.810935621	57.052282192	68.925410958	50.955421696	52.071773923	65.635303440	39.251834870	37.507111352	52.339640616	43.610234367	56.795790805	53.048186108	35.921873754	49.260297979	42.365533832	42.797876748	42.663517821	60.469274387	45.180527700	48.956877534	43.962531984	43.463318766	45.353773061	41.630096968	41.289866923	46.194842921	60.121779442	41.173712020	49.457719725	47.088712395	49.217277640	41.134246943	45.356630800	63.622354691	56.094650356	47.633351123	56.083412447
